House 55,House 76,House 31,House 30,House 6,House 73,House 90,House 41,House 26,House 40,House 35,House 36,House 28,House 66,House 24,House 3,House 29,House 57,House 54,House 13,House 27,House 17,House 74,House 49,House 86,House 83,House 79,House 51,House 42,House 7,House 39,House 88,House 19,House 20,House 87,House 12,House 81,House 54,House 83,House 74,House 85,House 87,House 43,House 46,House 86,House 69,House 50,House 49,House 18,House 76,House 34,House 60,House 91,House 22,House 92,House 25,House 53,House 89,House 79,House 44,House 70,House 39,House 11,House 19,House 14,House 27,House 4,House 20,House 29,House 71,House 71,House 11,House 21,House 62,House 46,House 59,House 87,House 26,House 7,House 42,House 64,House 74,House 38,House 70,House 50,House 41,House 3,House 14,House 32,House 56,House 57,House 44,House 52,House 2,House 51,House 16,House 83,House 60,House 73,House 34,House 28,House 4,House 69,House 5,House 6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0618767404919384,0.0014814231228648,0.0372238056561998,0.4297958825569049,0.04106873819426,0.5316159260390362,0.0015622581851005,0.0,0.3102922418657951,0.002502858810112,1.079218955367128,0.0,0.7313732417173414,0.0,0.0,0.0548306813226565,0.0,0.3905316053969088,0.0,0.0037240833019242,0.0,0.080636307446752,0.003205122739557,0.0,0.0,0.0024773981316901,0.0020220936465541,0.0,0.0242972269556493,0.0,0.0,0.6402359557811388,0.0,0.0,0.0839069581864486,0.0024860968797745,0.0,0.020067939220702,0.0,0.0016577156173054,0.3799412347213194,0.0,0.0040497050220896,0.0,0.0,0.5240808748537686,0.223181700243495,0.0,0.0031523680281907,0.0,0.0,0.0,0.0,0.4444564119811846,0.0008116606736624,0.0,0.0,0.6369927966897959,0.3570642311289831,0.1835397253780469,0.0,0.6757948025474125,0.0,0.0,0.0,0.0025410314969043,0.0253847780817196,0.0,0.1042376474111082,0.069822784181878,0.0,0.0010404481304708,0.1065752734102307,0.0022009278213735,0.0036838271595894,0.8445376181559606,0.0552413135316481,0.0037574223392019,0.1427512789139844,0.0,0.0,0.0,0.005263666442394,0.0056003738969523,0.0033373363839682,0.916262989271114,0.0,0.0025932917770274,0.9611587213706976,0.0057759727530644,0.0928119461198281,0.0054390716551449,0.1578607725907535,0.0064015216610834,0.1829387146792766,0.3863143929802213,0.0,0.1292586391506097,0.0,0.0033451209560289,0.0018342546056103,0.1288260589152242,0.003663071718035
0.0,0.0,0.2762410196469873,0.0,0.1781490656656979,1.248943040896985,0.1795508060281023,1.4802046713796406,0.0,0.0,1.059772389176643,0.0,3.4903997224806926,0.0,2.1517227498893208,0.0,0.0,0.3125500515327888,0.0,1.279449722245307,0.0,0.0,0.0,0.3279848658514303,0.0,0.0,0.0,0.0,0.0,0.0,0.1160693880637571,0.0,0.0,1.9795330587575648,0.0,0.0,0.2831100974213973,0.0,0.0,0.0983216903222919,0.0,0.0,1.0965653363749228,0.0,0.0,0.0,0.0,1.50114935433986,0.692670961078034,0.0,0.0,0.0,0.0,0.0,0.0,1.3289544750338256,0.0,0.0,0.0,1.6934420230356917,1.230374785145913,0.5050889893213565,0.0,2.232263070191776,0.0,0.0,0.0,0.0,0.1742683125572661,0.0,0.527240103278449,0.3380439364212863,0.0,0.0,0.568990392775608,0.0,0.0,2.3027282612916835,0.2654721602178692,0.0,0.702462601936273,0.0,0.0,0.0,0.0,0.0,0.0,2.64691691036215,0.0,0.0,3.313146400445232,0.0,0.5733053616293141,0.0,0.7863504329202565,0.0,0.6525863682476188,1.3462634947352186,0.0,0.6604753020851273,0.0,0.0,0.0,0.5030919325811272,0.0
0.0,0.0,0.356402967194001,0.0,0.230003024207085,1.940694319407828,0.2994084375053171,1.8785937961604104,0.0,0.0,1.4255622983637828,0.0,3.992587774974972,0.0,3.268215508310089,0.0,0.0,0.4885804526513971,0.0,1.7145118339916283,0.0,0.0,0.0,0.4570251578765655,0.0,0.0,0.0,0.0,0.0,0.0,0.1680594838304929,0.0,0.0,2.923174427428661,0.0,0.0,0.4647940194330326,0.0,0.0,0.1313143529858132,0.0,0.0,1.547845095913816,0.0,0.0,0.0,0.0,2.381596930524571,0.942201509194564,0.0,0.0,0.0,0.0,0.0,0.0,2.1052301455243025,0.0,0.0,0.0,2.36036696636564,1.6263631491952095,0.7553820331713919,0.0,2.995681634878102,0.0,0.0,0.0,0.0,0.2335568462107737,0.0,0.8303183109769332,0.4900234070065192,0.0,0.0,0.7976845217559034,0.0,0.0,3.30233762513017,0.4113316475302454,0.0,0.9197668972643048,0.0,0.0,0.0,0.0,0.0,0.0,4.080335065711668,0.0,0.0,4.117807173880702,0.0,0.7115264637855996,0.0,1.0287096285311612,0.0,0.8492041782085258,1.9791667368409456,0.0,0.8878775121926273,0.0,0.0,0.0,0.7868496381689866,0.0
0.0679679836345378,0.0,0.6074924902710892,0.0,0.3815385467512142,1.144600642861242,0.314172376015257,1.437839774674149,0.0,0.1225767192834203,0.8596151479978933,0.0,3.10079385789242,0.0,2.095831056941684,0.0,0.0671684891694196,0.6558455326919219,0.0,1.1685687958298512,0.0,0.0,0.0426892224118207,0.6313458676237212,0.0,0.0,0.0,0.0,0.0,0.0,0.1785161064540794,0.017485501368423,0.0,1.835666115068362,0.0695685810633756,0.0,0.6009863706133746,0.0,0.1298652862282613,0.1831148239733958,0.0,0.0,1.183134844132533,0.1048060486488486,0.0,0.0337243764991946,0.1045971576359813,1.5019459035109537,0.7102117085839601,0.0734023592413259,0.0,0.0501173747137321,0.0,0.0,0.0,1.3008109427908745,0.0,0.072450418641801,0.0,1.5722163795919082,1.2942983064378994,0.5495407185204471,0.0579187750728764,2.5373333522099557,0.0,0.0,0.0,0.0,0.3352284623805064,0.168523239491604,1.250434420984367,0.6548481404183262,0.1783841926332803,0.0,1.0081901688731814,0.0,0.0,2.290425781591783,0.5126188315256606,0.0,1.389213022671053,0.0,0.212942754140632,0.2318778053914836,0.0,0.0,0.0,2.5127064523904044,0.0,0.0,2.9472112567682047,0.0,1.0094581314039544,0.0,1.6059920608497762,0.0,1.4373948070097542,1.369141579788809,0.0,1.2617855408772929,0.0,0.0,0.0,0.9527469175106268,0.0
0.2656350472181177,0.0,0.0635426110844829,0.0316331058123461,0.0494650339906053,1.0374482593971468,0.0511300183054397,0.770782140776249,0.0413404750947025,0.5542319495670778,0.625070141780665,0.0460024854953625,1.801151084271555,0.0,1.3052097156230764,0.0,0.374885950334806,0.079459782853835,0.0,0.8215974815336983,0.0,0.0829299332706245,0.1507157881971021,0.0824211410135688,0.0584046571424162,0.0,0.0,0.0735959166372962,0.0479717870507892,0.0,0.0258958230454006,0.0908914793742207,0.0,1.178021202444308,0.3728651024034734,0.0,0.0900112971992896,0.0659237946748518,0.657296713472125,0.023186238900905,0.0,0.0314760029509273,0.6497701447397902,0.4122983820392205,0.0837145326048606,0.1776186312745784,0.4354191906159984,1.0009453413253977,0.4741742898571031,0.296829467665979,0.0565545701272926,0.2663512798011445,0.0,0.0,0.0,0.9834664869478866,0.0145677013697431,0.2840105876341439,0.0,1.1896875292154148,0.8735630668089199,0.299326916867608,0.1976465328108501,1.685481887702669,0.0,0.0,0.0,0.0682333917646129,0.0491076485145371,0.5702779469640281,0.1465247901424844,0.0839528499125905,0.7948376347003726,0.033653072289666,0.155912188057132,0.0412036329548753,0.068871789179347,1.326111158497993,0.0714214474181468,0.0745937065045572,0.1632109163941151,0.0,1.0201869401625034,1.0228461958586428,0.1116113177288536,0.1114950004147221,0.0839541379011248,1.7214640292255226,0.0,0.0748223737729436,1.742149364225778,0.1489807029570652,0.1341500657471668,0.1319519448236912,0.2155872886950859,0.1582233071951017,0.1640340933527822,0.6949387755854237,0.0,0.1426980159351491,0.0,0.0956724501839457,0.0362898331523083,0.1425944903975321,0.0990299339126856
0.5725717068189372,0.0,0.4219580141578163,0.275639929441885,0.2938110710329952,1.3894469539304242,0.246747838340634,1.9856093416028828,0.2855518516450684,0.9180979395026004,1.3415953153960565,0.4060448803317941,3.5503399765053145,0.0,2.6049419152471507,0.0,0.6687216700151796,0.4484133047158611,0.0,1.6404307236298104,0.0,0.6940175847609797,0.2909459668757059,0.5624032717942157,0.5681528314975012,0.0,0.0,0.6089382552031596,0.3636264996039385,0.0,0.1493223881250626,0.1890990663714095,0.0,2.517351406399809,0.7554037950345434,0.0,0.4374241422564419,0.5022201514435096,1.4641380176026353,0.1349851877941991,0.0,0.252969454563815,1.5553235842224604,0.8044331374964949,0.6514078938381114,0.3168157300183463,0.9412098291214308,1.9574435544628652,0.8196862061917674,0.7007308552006419,0.5503472572876908,0.4817753172954432,0.0,0.0,0.0,1.572996593468725,0.1498053919453525,0.6677583217683858,0.0,2.105781169788208,1.9160166362664632,0.5886336032762798,0.4074631450637481,2.973780210637203,0.0,0.0,0.0,0.5234796326835274,0.2508299210529231,1.128881535385574,0.8776522753282654,0.4232499192910532,1.7670932495307052,0.2020060050650972,0.832666287311145,0.3946454858606037,0.5286454186902049,2.676399033346698,0.4247555845266545,0.7438221140628747,1.1081456384816737,0.0,1.9965553500119175,1.912190418229752,0.7586660477039137,0.955889494711871,0.6026325499277025,3.499538284585348,0.0,0.4087369912316603,3.871757924953665,1.088107550746069,0.7834100425342034,1.0667698502084837,1.088566298324244,1.257868229789947,0.9530126321404172,1.5574176652856606,0.0,0.9198315978923344,0.0,0.7872594177208282,0.3104537849624815,0.8530359931669339,0.7143854900918961
0.8328562951669151,0.0,1.0544904891626106,0.398213031043633,0.5016124486564494,1.9329616701447332,0.5238030293635665,2.038228307781422,0.4880576340903175,1.341587163265769,1.3002989334624433,0.5735123099076063,3.786788334474559,0.0,3.6957931181667454,0.0,0.7368755345594643,1.1283057148179587,0.0,1.9021511130717264,0.0,0.9259367770437325,0.378039336801266,1.1379097912623872,0.7882471303601217,0.0,0.0,0.8479107626427175,0.6624739185164865,0.0,0.3670549956131858,0.2399056540786575,0.0,2.7737061574265764,0.8636096887197136,0.0,0.8786061575357879,0.7172770828467173,1.681310243821416,0.2605976807377426,0.0,0.4292555966500873,1.8653087311377767,1.1706715480919034,0.9273109293853018,0.4163483625067469,0.9443014977305928,2.1920285124434105,0.8878565072348433,0.8731110836616103,0.7060830725670112,0.7065882317738467,0.0,0.0,0.0,2.3879975159484856,0.2271886733309577,0.8784076842735244,0.0,2.861107413792157,1.860384375565432,0.9604178105542388,0.7165077119335724,3.3486774107219834,0.0,0.0,0.0,0.7472025847582187,0.445537912716437,1.6501049091448692,1.8917546350277303,0.8046094940941864,2.089988282566021,0.332494105098314,1.757815935269014,0.6620383870677687,0.9088193042613836,3.2998965155808087,0.7692133188306655,1.1398466142774104,2.1989780182993006,0.0,2.708330501499795,2.2169763400117266,1.374795851967208,1.5823253011534095,1.0192868973300384,4.615077491193954,0.0,0.6716249148697149,4.694630387282978,1.7055226945632385,1.547289286561438,1.5302206697358776,1.9328793972225424,2.431438764691706,2.092009620459222,2.4401451420315947,0.0,2.082222989343109,0.0,1.193452883912743,0.4904246339543599,1.47834869663277,1.0034808986557144
0.5521712988840927,0.0,0.9198476628323736,0.5074926992581831,0.6311333890446628,2.3149246715427334,0.698287021588159,1.838637367934103,0.5827593579232422,1.4427774633432304,1.6793987694300037,0.8114713547304848,5.150809738877761,0.0,3.867431970736269,0.0,0.7398519070460549,1.1383585399153444,0.0,2.372549270881491,0.0,1.4893371801424131,0.4427769871636189,1.1720492624983168,1.0805152279461183,0.0,0.0,1.1885737095824616,1.0255065495138351,0.0,0.3726205092151519,0.1957038647941922,0.0,2.8368667151340885,0.8822704518265838,0.0,1.2315102197426668,1.0631643109714164,1.44293451841171,0.2919859084860242,0.0,0.6263504894556334,1.969071069169161,1.145636260273602,1.2131810936349725,0.3708516345979207,1.1261302113085074,2.01524259876803,1.0576423746487886,0.8215300176565818,1.0468155250099551,0.699766746734978,0.0,0.0,0.0,2.381432254010289,0.2657840392356961,0.8481293992897863,0.0,2.886340256914232,2.250070999367005,0.9700819003763737,0.6229134781230752,3.6609889258196286,0.0,0.0,0.0,1.1089766662227871,0.5424392220839738,1.3204970823537132,2.26755142015718,1.1008098650054672,2.17949657726042,0.5329064372910002,1.962092807891458,0.7689779669653305,1.451435131183915,3.6145997133837087,1.0168360372827456,1.864344396988088,3.087148093571788,0.0,2.458414940305219,2.20565717975462,1.935431028693908,2.0626444671492443,1.2706243085204856,4.656596982518756,0.0,0.7478945814092484,5.230668012323429,2.266376438796128,1.5907141343255813,2.2919728894276727,2.7005834265139805,2.651138848420742,2.4323688608320406,2.2585272596480026,0.0,2.031657272879512,0.0,1.549098731823032,0.6903578132114183,1.7501794582554695,1.3300042635205045
